,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pitching Data for 547888 for game: gid_2017_04_27_nyamlb_bosmlb_1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,sb
2017-04-28,170428_010824bos,7fe1234c-db26-4faa-8c67-82dafd53a772,5,2,547888,506702,54,Groundout,B,384,3.301,1.504,-10.8774,6.97518,FS,22,0.643,L,1,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Ball,237.313,-2.0264,8,nya,0.0780283717,-127.1215464676,0.3138103069,-9.8701262278,5.1732207558,-10.8774,6.97518,-1.5282224735,55,5.3243547211,7.1090161866,-130.2200569883,-5.7603729785,-16.7046372528,26.579188858,-23.4236128693,89.01,-0.0157188716,0.6757988841,0.0986429,0.581784,1
2017-04-28,170428_010845bos,c91d5104-306c-4aea-a064-2a2805281094,5,3,547888,506702,54,Groundout,S,385,3.301,1.504,-5.55785,0.914217,FS,10,0.905,L,1,1,R,gid_2017_04_27_nyamlb_bosmlb_1/,Foul,260.655,0.0535425,8,nya,0.0787960606,-125.9334005329,0.3162190208,-4.8713612498,-0.6408778574,-5.55785,0.914217,-1.4985300023,55,5.3478321278,3.3334982196,-128.8517925968,0.7407189906,-8.119384491,24.7854361877,-33.2471888428,87.88,-0.8164520258,2.5386644816,-0.702428,2.45061,11
2017-04-28,170428_010916bos,6cddfda7-66b6-4f06-9a65-3f74d346bc83,5,4,547888,506702,54,Groundout,S,386,3.301,1.504,-5.4482,10.9148,FF,2,0.917,L,2,1,R,gid_2017_04_27_nyamlb_bosmlb_1/,Foul,206.494,1.5696,8,nya,0.073215959,-135.4356861102,0.2949414646,-4.8678869553,9.397888295,-5.4482,10.9148,-1.5497878949,55,5.2760076777,5.3166876499,-138.8611609379,-0.5479066925,-9.3264758224,31.3198981628,-14.1734097366,94.75,-0.1624823981,3.8960480088,-0.0443941,3.81279,12
2017-04-28,170428_010945bos,5140ef88-b6a6-464e-8349-23e88d148490,5,5,547888,506702,54,Groundout,X,387,3.301,1.504,-6.95102,2.06654,FS,21,0.717,L,2,1,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, out(s)",253.435,-0.974667,8,nya,0.0775465682,-127.9762121609,0.3110270792,-6.3298014803,0.5589513333,-6.95102,2.06654,-1.6398095437,55,5.3399012067,5.3427083186,-130.9009183852,-2.0484025567,-10.9054209824,25.2379851685,-31.2159998779,89.34,-0.3527225504,1.6208354419,-0.236591,1.52676,12
2017-04-28,170428_012758bos,0363d7c1-fa6d-4598-aec9-0289005895a0,3,1,547888,593523,61,Groundout,S,450,3.371,1.535,-9.05936,7.93152,SI,20,0.918,L,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Called Strike,228.777,-1.05431,9,nya,0.0751759793,-131.9386246859,0.3024160582,-8.2713397392,6.2885430877,-9.05936,7.93152,-1.7346118843,55,5.2090465577,4.5087996417,-135.1733865134,-4.4582834011,-15.0735280151,28.8014579163,-20.7188818817,92.27,-1.1610008086,1.5782837497,-1.04961,1.48514,0
2017-04-28,170428_012819bos,e0ab9cc7-c4d5-44c8-9281-51d5d2c23352,3,2,547888,593523,61,Groundout,S,451,3.371,1.535,-9.03655,6.85583,SI,16,0.919,L,1,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Foul,232.794,-0.60871,9,nya,0.0739274576,-134.1855959216,0.2971705788,-8.4283940521,5.4160903512,-9.03655,6.85583,-1.5875533885,55,5.1308655376,5.6893168361,-137.4192416987,-3.2354330456,-15.9067685242,29.2757945404,-21.9573023682,93.8,-0.5899631742,1.9878602317,-0.476477,1.8942,1
2017-04-28,170428_012844bos,a4b1ab1a-6e68-4aae-a44f-fd5b99dca9d0,3,3,547888,593523,61,Groundout,X,452,3.371,1.535,-7.02774,3.71441,FS,20,0.538,L,2,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, out(s)",242.128,-0.998957,9,nya,0.0779785447,-127.2329300364,0.3132112881,-6.1856595911,2.0554688655,-7.02774,3.71441,-1.6448861536,55,5.3254138012,3.9871453133,-130.2436598221,-2.4408250573,-10.5089652176,25.8397479401,-28.6869147186,88.86,-0.9018211186,1.6278318229,-0.788397,1.53596,2
2017-04-28,170428_012927bos,c3e28cb5-f3e1-4b24-9746-b7c40a5f48a8,4,1,547888,456030,62,Groundout,S,456,3.285,1.487,1.6479,5.19656,SL,7,0.948,R,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Called Strike,162.442,0.406595,9,nya,0.082389819,-120.3743504815,0.3316145799,2.2066392454,3.3190120325,1.6479,5.19656,-1.6263125897,55,5.3314725953,2.6463177932,-123.3618027568,0.6643773445,3.3443587189,24.2716708527,-27.1487410431,84.13,-0.0773239486,2.8270877372,0.0464411,2.75153,0
2017-04-28,170428_012945bos,b7de76b3-1a53-44ac-8aea-cfae1d507051,4,2,547888,456030,62,Groundout,B,457,3.285,1.487,4.91654,0.686246,SL,24,0.882,R,1,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Ball,97.9496,-1.26287,9,nya,0.0830794787,-119.2603236251,0.336138394,5.3574444938,-1.075160615,4.91654,0.686246,-1.6732319665,55,5.3560026572,3.6532813524,-122.5643769237,-0.9659256365,7.9026034241,26.6333899841,-33.7649367218,83.61,0.8447737313,1.3361754174,0.976421,1.25068,1
2017-04-28,170428_013005bos,83f2ce8d-f273-4f23-8df2-36d89ff85030,4,3,547888,456030,62,Groundout,B,458,3.285,1.487,-3.21176,7.65558,FF,24,0.916,R,1,1,R,gid_2017_04_27_nyamlb_bosmlb_1/,Ball,202.726,-2.17465,9,nya,0.0758191103,-130.8901268101,0.3041219286,-2.6402915594,6.1146183398,-3.21176,7.65558,-1.594666748,55,5.1125896572,8.9344672816,-133.8870894245,-6.5665934076,-4.7577888603,26.4509139404,-21.1604960327,91.6,1.7202753153,0.5280345403,1.84943,0.430986,11
2017-04-28,170428_013036bos,3942e444-fc35-4b8d-8d9d-c0680a60ae83,4,4,547888,456030,62,Groundout,X,459,3.285,1.487,-5.80082,7.57477,FF,22,0.791,R,1,2,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, out(s)",217.419,-1.28973,9,nya,0.0755003632,-131.4155041251,0.303178845,-5.0965521784,5.9198669038,-5.80082,7.57477,-1.657209274,55,5.1650098072,5.7602410829,-134.5061464618,-4.7811637279,-9.2411801453,27.3956237183,-21.4449675446,91.85,-0.0605864465,1.3205744581,0.0582443,1.22654,21
2017-04-28,170428_013120bos,5cdbca05-7785-4199-972d-ce6ab66f604c,2,1,547888,643217,63,Groundout,S,463,3.301,1.504,7.49677,-5.82411,CU,17,0.94,L,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Called Strike,52.1376,-0.483205,9,nya,0.0911977612,-108.6046422586,0.3697159242,8.0843596458,-7.7809112874,7.49677,-5.82411,-1.4825268777,55,5.3630072473,0.2764704,-111.7314385623,3.9642241028,9.8573019867,22.964868103,-41.6663058167,76.23,-0.0814143338,2.0371228316,0.0445659,1.96834,0
2017-04-28,170428_013145bos,245a199c-343a-4978-9b37-31b134f3dc19,2,2,547888,643217,63,Groundout,X,464,3.301,1.504,-5.23874,2.09171,FS,20,0.887,L,1,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, out(s)",248.224,-1.00259,9,nya,0.0788465272,-125.8638052886,0.3162736976,-4.6169615595,0.5329532586,-5.23874,2.09171,-1.5408030881,55,5.2853556386,3.1148046771,-128.7475468844,-1.7135931679,-7.6927010651,24.4744449005,-31.2910025482,87.82,-0.9134829223,1.593240631,-0.799538,1.50168,1
